Country,ALB,ARE,ARG,AUS,AUT,BEL,BGR,BIH,BLR,BRA,BRN,CAN,CHE,CHL,COL,CRI,CZE,DEU,DNK,DOM,ESP,EST,FIN,FRA,GBR,GEO,GRC,HKG,HRV,HUN,IDN,IRL,ISL,ITA,JOR,JPN,KAZ,KSV,LTU,LUX,LVA,MAC,MAR,MDA,MEX,MLT,MNE,MYS,NLD,NOR,NZL,PAN,PER,PHL,POL,PRT,QAT,QAZ,QCI,QMR,QRT,ROU,RUS,SAU,SGP,SRB,SVK,SVN,SWE,TAP,THA,TUR,UKR,URY,USA,VNM
IDN,0.5922077922077923,0.8519480519480521,0.6155844155844157,0.6883116883116884,0.6077922077922079,0.4545454545454546,0.4675324675324676,0.6883116883116884,0.6545454545454547,0.7662337662337664,0.7350649350649352,0.6701298701298702,0.5220779220779221,0.6233766233766235,0.8675324675324677,0.6389610389610391,0.5454545454545455,0.49090909090909096,0.6363636363636365,0.7142857142857144,0.4675324675324676,0.7272727272727274,0.6103896103896105,0.4051948051948053,0.6493506493506495,0.6129870129870131,0.6181818181818183,0.677922077922078,0.6207792207792209,0.5142857142857143,1.0000000000000002,0.6051948051948053,0.5610389610389611,0.6207792207792209,0.7012987012987014,0.6831168831168832,0.7740259740259742,0.7376623376623378,0.7870129870129872,0.6389610389610391,0.72987012987013,0.7766233766233768,0.6935064935064936,0.5012987012987014,0.6441558441558443,0.6675324675324676,0.5116883116883117,0.8233766233766235,0.8155844155844157,0.6623376623376624,0.742857142857143,0.5532467532467533,0.8675324675324677,0.5766233766233767,0.7012987012987014,0.6363636363636365,0.716883116883117,0.7194805194805196,0.7012987012987014,0.5792207792207793,0.742857142857143,0.7532467532467534,0.7532467532467534,0.6675324675324676,0.72987012987013,0.5506493506493507,0.7194805194805196,0.7584415584415586,0.6103896103896105,0.807792207792208,0.7662337662337664,0.742857142857143,0.6623376623376624,0.7090909090909092,0.7090909090909092,0.677922077922078
IRL,0.6285714285714287,0.7090909090909092,0.8831168831168833,0.8883116883116885,0.6753246753246754,0.6233766233766235,0.6493506493506495,0.6493506493506495,0.651948051948052,0.7350649350649352,0.5324675324675325,0.7766233766233768,0.43376623376623386,0.7064935064935066,0.5948051948051949,0.6987012987012988,0.6181818181818183,0.5012987012987014,0.8467532467532469,0.43636363636363645,0.7350649350649352,0.6233766233766235,0.8493506493506495,0.651948051948052,0.8831168831168833,0.5896103896103897,0.5506493506493507,0.5948051948051949,0.6103896103896105,0.6831168831168832,0.6051948051948053,1.0000000000000002,0.5454545454545455,0.48571428571428577,0.5584415584415585,0.7714285714285716,0.5610389610389611,0.44155844155844165,0.464935064935065,0.6103896103896105,0.6389610389610391,0.703896103896104,0.6259740259740261,0.5922077922077923,0.6259740259740261,0.7506493506493508,0.5350649350649351,0.6961038961038962,0.7402597402597404,0.4701298701298702,0.8779220779220781,0.5740259740259741,0.6753246753246754,0.5792207792207793,0.5428571428571429,0.7376623376623378,0.6311688311688313,0.5272727272727273,0.7506493506493508,0.4701298701298702,0.677922077922078,0.7246753246753248,0.8259740259740261,0.5480519480519481,0.7974025974025976,0.5740259740259741,0.464935064935065,0.6571428571428573,0.7766233766233768,0.5584415584415585,0.5558441558441559,0.5402597402597403,0.6727272727272728,0.8285714285714287,0.7194805194805196,0.8389610389610391
ISL,0.3844155844155845,0.5974025974025975,0.5766233766233767,0.5506493506493507,0.5870129870129871,0.41298701298701307,0.5012987012987014,0.5298701298701299,0.5922077922077923,0.4727272727272728,0.4545454545454546,0.7454545454545456,0.3610389610389611,0.5662337662337663,0.6571428571428573,0.716883116883117,0.6571428571428573,0.6831168831168832,0.7376623376623378,0.3740259740259741,0.6025974025974027,0.5116883116883117,0.716883116883117,0.5896103896103897,0.6103896103896105,0.43376623376623386,0.43896103896103905,0.5168831168831169,0.5922077922077923,0.44675324675324685,0.5610389610389611,0.5454545454545455,1.0000000000000002,0.3480519480519481,0.3662337662337663,0.5350649350649351,0.464935064935065,0.464935064935065,0.49350649350649356,0.7142857142857144,0.5090909090909091,0.5662337662337663,0.4000000000000001,0.5558441558441559,0.6077922077922079,0.6259740259740261,0.6155844155844157,0.6181818181818183,0.6077922077922079,0.6155844155844157,0.5402597402597403,0.3948051948051949,0.5298701298701299,0.28571428571428575,0.6441558441558443,0.7454545454545456,0.5012987012987014,0.4051948051948053,0.7636363636363638,0.7012987012987014,0.5454545454545455,0.5714285714285715,0.5766233766233767,0.4675324675324676,0.6311688311688313,0.3740259740259741,0.48051948051948057,0.5246753246753247,0.7896103896103898,0.6961038961038962,0.44155844155844165,0.5662337662337663,0.7116883116883118,0.5272727272727273,0.5168831168831169,0.49870129870129876
ITA,0.6181818181818183,0.6000000000000001,0.6103896103896105,0.5064935064935066,0.6883116883116884,0.781818181818182,0.6571428571428573,0.8207792207792209,0.677922077922078,0.768831168831169,0.6207792207792209,0.3948051948051949,0.6675324675324676,0.6935064935064936,0.5922077922077923,0.5246753246753247,0.5844155844155845,0.6363636363636365,0.48831168831168836,0.7350649350649352,0.6935064935064936,0.8155844155844157,0.4597402597402598,0.4727272727272728,0.4675324675324676,0.8337662337662339,0.8337662337662339,0.6857142857142858,0.7480519480519482,0.7532467532467534,0.6207792207792209,0.48571428571428577,0.3480519480519481,1.0000000000000002,0.8649350649350651,0.6000000000000001,0.8155844155844157,0.7870129870129872,0.8259740259740261,0.43636363636363645,0.6467532467532469,0.5454545454545455,0.8051948051948054,0.464935064935065,0.6181818181818183,0.6000000000000001,0.7142857142857144,0.5818181818181819,0.6493506493506495,0.6025974025974027,0.664935064935065,0.8000000000000002,0.6259740259740261,0.43896103896103905,0.7402597402597404,0.5376623376623377,0.7064935064935066,0.8155844155844157,0.503896103896104,0.6545454545454547,0.7740259740259742,0.690909090909091,0.664935064935065,0.8311688311688313,0.5012987012987014,0.8935064935064937,0.7766233766233768,0.7896103896103898,0.4623376623376624,0.5532467532467533,0.8207792207792209,0.8285714285714287,0.6597402597402598,0.6675324675324676,0.5896103896103897,0.49090909090909096
JOR,0.8259740259740261,0.7636363636363638,0.6337662337662339,0.5636363636363637,0.6701298701298702,0.6051948051948053,0.5818181818181819,0.7662337662337664,0.6155844155844157,0.8103896103896105,0.6623376623376624,0.49090909090909096,0.49090909090909096,0.7090909090909092,0.6935064935064936,0.5922077922077923,0.49090909090909096,0.4727272727272728,0.5506493506493507,0.6987012987012988,0.6857142857142858,0.7974025974025976,0.5428571428571429,0.3974025974025975,0.5610389610389611,0.6155844155844157,0.7896103896103898,0.7090909090909092,0.690909090909091,0.794805194805195,0.7012987012987014,0.5584415584415585,0.3662337662337663,0.8649350649350651,1.0000000000000002,0.6961038961038962,0.8545454545454547,0.8909090909090911,0.8649350649350651,0.5376623376623377,0.6961038961038962,0.5974025974025975,0.9350649350649352,0.43116883116883126,0.5428571428571429,0.6337662337662339,0.7246753246753248,0.6311688311688313,0.6727272727272728,0.5688311688311689,0.6415584415584417,0.7350649350649352,0.72987012987013,0.48831168831168836,0.7246753246753248,0.6363636363636365,0.8337662337662339,0.8831168831168833,0.5402597402597403,0.48311688311688317,0.8285714285714287,0.7324675324675326,0.7350649350649352,0.8285714285714287,0.5636363636363637,0.8649350649350651,0.742857142857143,0.7610389610389612,0.503896103896104,0.5688311688311689,0.8493506493506495,0.8207792207792209,0.6129870129870131,0.6675324675324676,0.6805194805194806,0.48831168831168836
JPN,0.6857142857142858,0.8000000000000002,0.8987012987012988,0.8701298701298703,0.7064935064935066,0.664935064935065,0.6077922077922079,0.755844155844156,0.8285714285714287,0.8779220779220781,0.5766233766233767,0.7272727272727274,0.5220779220779221,0.8519480519480521,0.703896103896104,0.8389610389610391,0.72987012987013,0.49350649350649356,0.8363636363636365,0.42597402597402606,0.8000000000000002,0.8493506493506495,0.6207792207792209,0.5584415584415585,0.794805194805195,0.6233766233766235,0.6597402597402598,0.7246753246753248,0.6675324675324676,0.7610389610389612,0.6831168831168832,0.7714285714285716,0.5350649350649351,0.6000000000000001,0.6961038961038962,1.0000000000000002,0.7142857142857144,0.6207792207792209,0.6415584415584417,0.5974025974025975,0.8181818181818183,0.690909090909091,0.703896103896104,0.6207792207792209,0.677922077922078,0.8519480519480521,0.6623376623376624,0.6961038961038962,0.7506493506493508,0.7116883116883118,0.8519480519480521,0.6727272727272728,0.7142857142857144,0.3740259740259741,0.7402597402597404,0.781818181818182,0.7272727272727274,0.6389610389610391,0.7116883116883118,0.5636363636363637,0.903896103896104,0.8363636363636365,0.9246753246753248,0.7012987012987014,0.7064935064935066,0.72987012987013,0.651948051948052,0.8467532467532469,0.7792207792207794,0.703896103896104,0.5584415584415585,0.7480519480519482,0.8103896103896105,0.916883116883117,0.8389610389610391,0.755844155844156
KAZ,0.703896103896104,0.7974025974025976,0.664935064935065,0.6389610389610391,0.7714285714285716,0.5376623376623377,0.6259740259740261,0.7792207792207794,0.7376623376623378,0.8259740259740261,0.7012987012987014,0.5324675324675325,0.6467532467532469,0.8207792207792209,0.794805194805195,0.6857142857142858,0.5896103896103897,0.5428571428571429,0.6233766233766235,0.5792207792207793,0.6207792207792209,0.8467532467532469,0.6337662337662339,0.28831168831168835,0.5454545454545455,0.7324675324675326,0.8649350649350651,0.6987012987012988,0.6961038961038962,0.6805194805194806,0.7740259740259742,0.5610389610389611,0.464935064935065,0.8155844155844157,0.8545454545454547,0.7142857142857144,1.0000000000000002,0.9090909090909092,0.9350649350649352,0.5350649350649351,0.7766233766233768,0.6753246753246754,0.8285714285714287,0.5298701298701299,0.7636363636363638,0.7324675324675326,0.7454545454545456,0.781818181818182,0.6467532467532469,0.7792207792207794,0.7090909090909092,0.7584415584415586,0.807792207792208,0.6077922077922079,0.8649350649350651,0.6363636363636365,0.8259740259740261,0.9480519480519481,0.6077922077922079,0.5376623376623377,0.8415584415584417,0.8701298701298703,0.7766233766233768,0.8727272727272729,0.6935064935064936,0.7194805194805196,0.7194805194805196,0.8051948051948054,0.5818181818181819,0.6311688311688313,0.7454545454545456,0.8389610389610391,0.7714285714285716,0.716883116883117,0.651948051948052,0.5948051948051949
KSV,0.7480519480519482,0.7792207792207794,0.5714285714285715,0.49350649350649356,0.6000000000000001,0.49350649350649356,0.5844155844155845,0.6415584415584417,0.6155844155844157,0.768831168831169,0.6467532467532469,0.43636363636363645,0.5480519480519481,0.7506493506493508,0.8025974025974028,0.5818181818181819,0.5324675324675325,0.5272727272727273,0.5142857142857143,0.6571428571428573,0.5636363636363637,0.7922077922077924,0.5480519480519481,0.29090909090909095,0.44155844155844165,0.5688311688311689,0.8597402597402599,0.6259740259740261,0.716883116883117,0.6831168831168832,0.7376623376623378,0.44155844155844165,0.464935064935065,0.7870129870129872,0.8909090909090911,0.6207792207792209,0.9090909090909092,1.0000000000000002,0.9480519480519481,0.5324675324675325,0.6883116883116884,0.6389610389610391,0.8389610389610391,0.44415584415584425,0.6467532467532469,0.5922077922077923,0.690909090909091,0.6831168831168832,0.6025974025974027,0.6753246753246754,0.5610389610389611,0.7584415584415586,0.7480519480519482,0.5246753246753247,0.7792207792207794,0.5766233766233767,0.8831168831168833,0.9480519480519481,0.5454545454545455,0.5116883116883117,0.7506493506493508,0.7246753246753248,0.6493506493506495,0.7792207792207794,0.5662337662337663,0.7272727272727274,0.6571428571428573,0.7714285714285716,0.49870129870129876,0.5870129870129871,0.7844155844155846,0.807792207792208,0.6441558441558443,0.6311688311688313,0.5532467532467533,0.4675324675324676
LTU,0.690909090909091,0.8051948051948054,0.5558441558441559,0.5454545454545455,0.6545454545454547,0.5636363636363637,0.5584415584415585,0.690909090909091,0.6675324675324676,0.7844155844155846,0.6701298701298702,0.48051948051948057,0.6233766233766235,0.7272727272727274,0.8467532467532469,0.6311688311688313,0.5402597402597403,0.5480519480519481,0.5376623376623377,0.6727272727272728,0.5558441558441559,0.8129870129870131,0.5246753246753247,0.29870129870129875,0.464935064935065,0.6571428571428573,0.807792207792208,0.6155844155844157,0.742857142857143,0.6077922077922079,0.7870129870129872,0.464935064935065,0.49350649350649356,0.8259740259740261,0.8649350649350651,0.6415584415584417,0.9350649350649352,0.9480519480519481,1.0000000000000002,0.5610389610389611,0.7246753246753248,0.6597402597402598,0.8727272727272729,0.4727272727272728,0.6597402597402598,0.6025974025974027,0.6441558441558443,0.7584415584415586,0.6493506493506495,0.7246753246753248,0.5922077922077923,0.755844155844156,0.7792207792207794,0.5402597402597403,0.768831168831169,0.6000000000000001,0.8571428571428573,0.8987012987012988,0.6000000000000001,0.6285714285714287,0.7870129870129872,0.7480519480519482,0.6805194805194806,0.7922077922077924,0.5714285714285715,0.6961038961038962,0.7012987012987014,0.8000000000000002,0.5168831168831169,0.6000000000000001,0.794805194805195,0.8363636363636365,0.6571428571428573,0.6597402597402598,0.6337662337662339,0.49350649350649356
LUX,0.6233766233766235,0.6337662337662339,0.6129870129870131,0.6441558441558443,0.5948051948051949,0.4025974025974027,0.5792207792207793,0.5818181818181819,0.677922077922078,0.6000000000000001,0.5064935064935066,0.7350649350649352,0.3376623376623377,0.5272727272727273,0.6675324675324676,0.6675324675324676,0.6259740259740261,0.5922077922077923,0.742857142857143,0.3948051948051949,0.5974025974025975,0.6077922077922079,0.6415584415584417,0.3948051948051949,0.7012987012987014,0.42337662337662346,0.48571428571428577,0.6207792207792209,0.7142857142857144,0.5402597402597403,0.6389610389610391,0.6103896103896105,0.7142857142857144,0.43636363636363645,0.5376623376623377,0.5974025974025975,0.5350649350649351,0.5324675324675325,0.5610389610389611,1.0000000000000002,0.5922077922077923,0.6051948051948053,0.503896103896104,0.41298701298701307,0.49870129870129876,0.5480519480519481,0.4675324675324676,0.6415584415584417,0.651948051948052,0.5350649350649351,0.5818181818181819,0.5064935064935066,0.6025974025974027,0.3272727272727273,0.5896103896103897,0.6025974025974027,0.5480519480519481,0.48051948051948057,0.7532467532467534,0.6545454545454547,0.6000000000000001,0.5558441558441559,0.6415584415584417,0.5298701298701299,0.5428571428571429,0.4623376623376624,0.5454545454545455,0.6467532467532469,0.7740259740259742,0.5948051948051949,0.5324675324675325,0.6000000000000001,0.7142857142857144,0.6077922077922079,0.5506493506493507,0.5740259740259741
LVA,0.6753246753246754,0.7090909090909092,0.7714285714285716,0.7740259740259742,0.6571428571428573,0.5298701298701299,0.5506493506493507,0.6857142857142858,0.7662337662337664,0.794805194805195,0.7584415584415586,0.664935064935065,0.48051948051948057,0.7714285714285716,0.7506493506493508,0.7272727272727274,0.7220779220779222,0.4545454545454546,0.7506493506493508,0.464935064935065,0.6545454545454547,0.7636363636363638,0.5428571428571429,0.41558441558441567,0.6701298701298702,0.6675324675324676,0.7194805194805196,0.6961038961038962,0.7194805194805196,0.6623376623376624,0.72987012987013,0.6389610389610391,0.5090909090909091,0.6467532467532469,0.6961038961038962,0.8181818181818183,0.7766233766233768,0.6883116883116884,0.7246753246753248,0.5922077922077923,1.0000000000000002,0.7506493506493508,0.6753246753246754,0.5766233766233767,0.6285714285714287,0.7714285714285716,0.6000000000000001,0.6623376623376624,0.690909090909091,0.6753246753246754,0.7792207792207794,0.716883116883117,0.6935064935064936,0.5246753246753247,0.781818181818182,0.7532467532467534,0.6389610389610391,0.6961038961038962,0.677922077922078,0.5818181818181819,0.781818181818182,0.8000000000000002,0.8000000000000002,0.6493506493506495,0.6701298701298702,0.6389610389610391,0.5792207792207793,0.8285714285714287,0.6857142857142858,0.6883116883116884,0.6285714285714287,0.7246753246753248,0.7792207792207794,0.8129870129870131,0.6857142857142858,0.781818181818182
MAC,0.6103896103896105,0.7376623376623378,0.716883116883117,0.7610389610389612,0.5662337662337663,0.48571428571428577,0.48571428571428577,0.6077922077922079,0.6259740259740261,0.7090909090909092,0.7454545454545456,0.690909090909091,0.32467532467532473,0.6623376623376624,0.8051948051948054,0.6545454545454547,0.6181818181818183,0.42597402597402606,0.6961038961038962,0.5064935064935066,0.5246753246753247,0.6337662337662339,0.6363636363636365,0.3948051948051949,0.7090909090909092,0.6285714285714287,0.6363636363636365,0.6571428571428573,0.6467532467532469,0.5376623376623377,0.7766233766233768,0.703896103896104,0.5662337662337663,0.5454545454545455,0.5974025974025975,0.690909090909091,0.6753246753246754,0.6389610389610391,0.6597402597402598,0.6051948051948053,0.7506493506493508,1.0000000000000002,0.5974025974025975,0.5428571428571429,0.6415584415584417,0.7064935064935066,0.48051948051948057,0.703896103896104,0.7740259740259742,0.5714285714285715,0.794805194805195,0.5922077922077923,0.7324675324675326,0.6233766233766235,0.6753246753246754,0.7012987012987014,0.6259740259740261,0.6337662337662339,0.7246753246753248,0.5766233766233767,0.6493506493506495,0.7402597402597404,0.7350649350649352,0.5272727272727273,0.7454545454545456,0.49870129870129876,0.43636363636363645,0.742857142857143,0.6467532467532469,0.6675324675324676,0.6597402597402598,0.6597402597402598,0.6623376623376624,0.7584415584415586,0.6285714285714287,0.768831168831169
MAR,0.7662337662337664,0.781818181818182,0.6337662337662339,0.6103896103896105,0.677922077922078,0.6155844155844157,0.5506493506493507,0.7090909090909092,0.5948051948051949,0.807792207792208,0.6077922077922079,0.5116883116883117,0.5246753246753247,0.6831168831168832,0.6987012987012988,0.6077922077922079,0.4675324675324676,0.44675324675324685,0.5922077922077923,0.7116883116883118,0.6805194805194806,0.7584415584415586,0.5818181818181819,0.4493506493506494,0.5818181818181819,0.5636363636363637,0.6883116883116884,0.6051948051948053,0.6857142857142858,0.7090909090909092,0.6935064935064936,0.6259740259740261,0.4000000000000001,0.8051948051948054,0.9350649350649352,0.703896103896104,0.8285714285714287,0.8389610389610391,0.8727272727272729,0.503896103896104,0.6753246753246754,0.5974025974025975,1.0000000000000002,0.4545454545454546,0.5194805194805195,0.6129870129870131,0.6285714285714287,0.6857142857142858,0.6571428571428573,0.5532467532467533,0.6129870129870131,0.7402597402597404,0.7402597402597404,0.49350649350649356,0.6467532467532469,0.651948051948052,0.8415584415584417,0.8233766233766235,0.5896103896103897,0.48051948051948057,0.8025974025974028,0.6857142857142858,0.7324675324675326,0.781818181818182,0.5896103896103897,0.7896103896103898,0.7064935064935066,0.7350649350649352,0.5116883116883117,0.5350649350649351,0.8181818181818183,0.7662337662337664,0.5636363636363637,0.6753246753246754,0.7194805194805196,0.5090909090909091
MDA,0.44155844155844165,0.49610389610389616,0.6493506493506495,0.6701298701298702,0.5818181818181819,0.5714285714285715,0.6155844155844157,0.6077922077922079,0.6441558441558443,0.6077922077922079,0.48831168831168836,0.5584415584415585,0.503896103896104,0.6181818181818183,0.48831168831168836,0.6597402597402598,0.8051948051948054,0.5220779220779221,0.6623376623376624,0.47792207792207797,0.5974025974025975,0.5402597402597403,0.5402597402597403,0.5168831168831169,0.5610389610389611,0.6571428571428573,0.5090909090909091,0.5922077922077923,0.4493506493506494,0.5870129870129871,0.5012987012987014,0.5922077922077923,0.5558441558441559,0.464935064935065,0.43116883116883126,0.6207792207792209,0.5298701298701299,0.44415584415584425,0.4727272727272728,0.41298701298701307,0.5766233766233767,0.5428571428571429,0.4545454545454546,1.0000000000000002,0.7220779220779222,0.6467532467532469,0.5194805194805195,0.5740259740259741,0.5324675324675325,0.690909090909091,0.6389610389610391,0.5922077922077923,0.5272727272727273,0.5818181818181819,0.7012987012987014,0.5194805194805195,0.3714285714285715,0.5272727272727273,0.5766233766233767,0.5532467532467533,0.5974025974025975,0.6623376623376624,0.6701298701298702,0.5220779220779221,0.7272727272727274,0.5662337662337663,0.47792207792207797,0.5688311688311689,0.5974025974025975,0.5168831168831169,0.3428571428571429,0.5142857142857143,0.6571428571428573,0.6467532467532469,0.6311688311688313,0.5818181818181819
MEX,0.5012987012987014,0.7116883116883118,0.742857142857143,0.6701298701298702,0.664935064935065,0.6727272727272728,0.6857142857142858,0.794805194805195,0.7454545454545456,0.7272727272727274,0.5168831168831169,0.6415584415584417,0.6259740259740261,0.8233766233766235,0.677922077922078,0.8025974025974028,0.6623376623376624,0.6129870129870131,0.6233766233766235,0.44415584415584425,0.6701298701298702,0.7350649350649352,0.7272727272727274,0.43636363636363645,0.6337662337662339,0.8103896103896105,0.7272727272727274,0.6831168831168832,0.5298701298701299,0.5922077922077923,0.6441558441558443,0.6259740259740261,0.6077922077922079,0.6181818181818183,0.5428571428571429,0.677922077922078,0.7636363636363638,0.6467532467532469,0.6597402597402598,0.49870129870129876,0.6285714285714287,0.6415584415584417,0.5194805194805195,0.7220779220779222,1.0000000000000002,0.7974025974025976,0.7194805194805196,0.6857142857142858,0.6675324675324676,0.8363636363636365,0.7792207792207794,0.5766233766233767,0.7116883116883118,0.464935064935065,0.8311688311688313,0.5480519480519481,0.6753246753246754,0.7454545454545456,0.5896103896103897,0.6233766233766235,0.7610389610389612,0.8831168831168833,0.8051948051948054,0.7090909090909092,0.7610389610389612,0.5974025974025975,0.6337662337662339,0.6857142857142858,0.6571428571428573,0.6285714285714287,0.5272727272727273,0.7480519480519482,0.7844155844155846,0.7376623376623378,0.6623376623376624,0.6207792207792209
MLT,0.6155844155844157,0.716883116883117,0.8727272727272729,0.8233766233766235,0.6961038961038962,0.651948051948052,0.6727272727272728,0.8051948051948054,0.8129870129870131,0.8363636363636365,0.5844155844155845,0.7012987012987014,0.49090909090909096,0.8103896103896105,0.6493506493506495,0.8155844155844157,0.6935064935064936,0.42857142857142866,0.7584415584415586,0.3818181818181819,0.7454545454545456,0.7844155844155846,0.6753246753246754,0.5636363636363637,0.755844155844156,0.7532467532467534,0.6883116883116884,0.755844155844156,0.6103896103896105,0.7246753246753248,0.6675324675324676,0.7506493506493508,0.6259740259740261,0.6000000000000001,0.6337662337662339,0.8519480519480521,0.7324675324675326,0.5922077922077923,0.6025974025974027,0.5480519480519481,0.7714285714285716,0.7064935064935066,0.6129870129870131,0.6467532467532469,0.7974025974025976,1.0000000000000002,0.7922077922077924,0.6623376623376624,0.7272727272727274,0.7064935064935066,0.8675324675324677,0.6363636363636365,0.6961038961038962,0.4675324675324676,0.7636363636363638,0.8415584415584417,0.6415584415584417,0.6857142857142858,0.6597402597402598,0.5402597402597403,0.8311688311688313,0.8649350649350651,0.9116883116883118,0.6883116883116884,0.7324675324675326,0.6805194805194806,0.6285714285714287,0.8000000000000002,0.690909090909091,0.7896103896103898,0.5870129870129871,0.7376623376623378,0.8000000000000002,0.8727272727272729,0.768831168831169,0.7584415584415586
MNE,0.6181818181818183,0.6077922077922079,0.6701298701298702,0.5506493506493507,0.7662337662337664,0.6415584415584417,0.6623376623376624,0.781818181818182,0.6571428571428573,0.6467532467532469,0.47532467532467537,0.5298701298701299,0.6155844155844157,0.8000000000000002,0.5610389610389611,0.7064935064935066,0.5610389610389611,0.5792207792207793,0.5896103896103897,0.3688311688311689,0.7506493506493508,0.755844155844156,0.6363636363636365,0.5454545454545455,0.5610389610389611,0.6831168831168832,0.8233766233766235,0.7532467532467534,0.5610389610389611,0.8181818181818183,0.5116883116883117,0.5350649350649351,0.6155844155844157,0.7142857142857144,0.7246753246753248,0.6623376623376624,0.7454545454545456,0.690909090909091,0.6441558441558443,0.4675324675324676,0.6000000000000001,0.48051948051948057,0.6285714285714287,0.5194805194805195,0.7194805194805196,0.7922077922077924,1.0000000000000002,0.5714285714285715,0.5818181818181819,0.6831168831168832,0.6597402597402598,0.5714285714285715,0.5688311688311689,0.3298701298701299,0.7896103896103898,0.7220779220779222,0.690909090909091,0.7376623376623378,0.5610389610389611,0.5506493506493507,0.7896103896103898,0.8000000000000002,0.7012987012987014,0.8051948051948054,0.5662337662337663,0.7844155844155846,0.7194805194805196,0.651948051948052,0.6051948051948053,0.7064935064935066,0.5974025974025975,0.7922077922077924,0.7506493506493508,0.6233766233766235,0.5688311688311689,0.48051948051948057
MYS,0.5012987012987014,0.8675324675324677,0.6259740259740261,0.7350649350649352,0.794805194805195,0.503896103896104,0.5142857142857143,0.703896103896104,0.6753246753246754,0.7454545454545456,0.6077922077922079,0.6675324675324676,0.5766233766233767,0.6675324675324676,0.8441558441558443,0.6623376623376624,0.5610389610389611,0.5896103896103897,0.7246753246753248,0.5220779220779221,0.49090909090909096,0.7870129870129872,0.703896103896104,0.30389610389610394,0.6493506493506495,0.5792207792207793,0.6181818181818183,0.7012987012987014,0.5636363636363637,0.5610389610389611,0.8233766233766235,0.6961038961038962,0.6181818181818183,0.5818181818181819,0.6311688311688313,0.6961038961038962,0.781818181818182,0.6831168831168832,0.7584415584415586,0.6415584415584417,0.6623376623376624,0.703896103896104,0.6857142857142858,0.5740259740259741,0.6857142857142858,0.6623376623376624,0.5714285714285715,1.0000000000000002,0.8415584415584417,0.7402597402597404,0.7532467532467534,0.5402597402597403,0.8519480519480521,0.5818181818181819,0.6961038961038962,0.5818181818181819,0.7480519480519482,0.6753246753246754,0.8467532467532469,0.6077922077922079,0.7844155844155846,0.755844155844156,0.7506493506493508,0.7974025974025976,0.8207792207792209,0.5714285714285715,0.6051948051948053,0.7532467532467534,0.6545454545454547,0.6883116883116884,0.7012987012987014,0.7740259740259742,0.72987012987013,0.7142857142857144,0.7090909090909092,0.7376623376623378
NLD,0.5402597402597403,0.8441558441558443,0.7220779220779222,0.7714285714285716,0.7090909090909092,0.690909090909091,0.49870129870129876,0.8155844155844157,0.6701298701298702,0.7636363636363638,0.6883116883116884,0.7662337662337664,0.3974025974025975,0.6415584415584417,0.8155844155844157,0.716883116883117,0.5662337662337663,0.5324675324675325,0.7064935064935066,0.5688311688311689,0.6129870129870131,0.7714285714285716,0.6493506493506495,0.43896103896103905,0.7792207792207794,0.6831168831168832,0.5948051948051949,0.8389610389610391,0.5948051948051949,0.6441558441558443,0.8155844155844157,0.7402597402597404,0.6077922077922079,0.6493506493506495,0.6727272727272728,0.7506493506493508,0.6467532467532469,0.6025974025974027,0.6493506493506495,0.651948051948052,0.690909090909091,0.7740259740259742,0.6571428571428573,0.5324675324675325,0.6675324675324676,0.7272727272727274,0.5818181818181819,0.8415584415584417,1.0000000000000002,0.6259740259740261,0.8701298701298703,0.48831168831168836,0.7922077922077924,0.47532467532467537,0.6701298701298702,0.6467532467532469,0.6987012987012988,0.5818181818181819,0.8493506493506495,0.7246753246753248,0.8155844155844157,0.7636363636363638,0.8233766233766235,0.7194805194805196,0.7792207792207794,0.6805194805194806,0.6285714285714287,0.8000000000000002,0.6623376623376624,0.7584415584415586,0.8025974025974028,0.8441558441558443,0.6987012987012988,0.7922077922077924,0.7792207792207794,0.7506493506493508
NOR,0.47532467532467537,0.7220779220779222,0.6545454545454547,0.6233766233766235,0.6935064935064936,0.5610389610389611,0.5454545454545455,0.7272727272727274,0.807792207792208,0.7116883116883118,0.5090909090909091,0.5714285714285715,0.6571428571428573,0.8000000000000002,0.7220779220779222,0.7714285714285716,0.6987012987012988,0.6441558441558443,0.6467532467532469,0.43376623376623386,0.6103896103896105,0.7974025974025976,0.5558441558441559,0.3532467532467533,0.5272727272727273,0.6675324675324676,0.6805194805194806,0.6675324675324676,0.5350649350649351,0.5610389610389611,0.6623376623376624,0.4701298701298702,0.6155844155844157,0.6025974025974027,0.5688311688311689,0.7116883116883118,0.7792207792207794,0.6753246753246754,0.7246753246753248,0.5350649350649351,0.6753246753246754,0.5714285714285715,0.5532467532467533,0.690909090909091,0.8363636363636365,0.7064935064935066,0.6831168831168832,0.7402597402597404,0.6259740259740261,1.0000000000000002,0.6623376623376624,0.6103896103896105,0.6935064935064936,0.3376623376623377,0.8597402597402599,0.5454545454545455,0.6623376623376624,0.690909090909091,0.6259740259740261,0.6415584415584417,0.8129870129870131,0.8181818181818183,0.7402597402597404,0.768831168831169,0.690909090909091,0.6051948051948053,0.6727272727272728,0.7220779220779222,0.6623376623376624,0.6597402597402598,0.47532467532467537,0.7766233766233768,0.8155844155844157,0.6857142857142858,0.6727272727272728,0.5480519480519481
